date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:49	98110/98110	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:47%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=94146	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index726e.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:49	1244/1244	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Nov%202012%2015:42:36%20GMT	http://static.ctctcdn.com/lp/images/standard/bv2/signup/error_icon.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/images/standard/bv2/signup/error_icon.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/ctct-header.min.css)
21:31:51	98137/98137	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:48%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=94663	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/indexfef0.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:51	98114/98114	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:48%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=94152	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index06ba.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:52	98116/98116	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:49%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=94460	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index7fc6.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:52	261/261	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202015%2018:39:17%20GMT	http://static.ctctcdn.com/lp/images/standard/icons/icon-scroll-arrow-white.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/images/standard/icons/icon-scroll-arrow-white.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/ctct-footer.min.css)
21:31:55	98117/98117	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:52%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=104099	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/indexeef4.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:55	98109/98109	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:52%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=96440	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index1323.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:55	98142/98142	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:53%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=138056	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/indexe6f2.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:56	2058/2058	---M--	200	added ('OK')	image/png	etag:%2258754f1b-80a%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/authors-icon.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/authors-icon.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:31:56	98126/98126	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:54%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=163145	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index348c.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:57	520/520	---M--	200	added ('OK')	image/png	etag:%2258754f1b-208%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_google_gray.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_google_gray.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:31:58	98127/98127	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:56%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=226163	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index4245.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:58	98127/98127	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:56%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=257454	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index556a.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:58	414/414	---M--	200	added ('OK')	image/png	etag:%2258754f1b-19e%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_twitter_gray.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_twitter_gray.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:31:58	98138/98138	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:57%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=258213	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/index8f70.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:31:59	243/243	---M--	200	added ('OK')	image/png	etag:%2258754f1b-f3%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_facebook_gray.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_facebook_gray.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:31:59	563/563	---M--	200	added ('OK')	image/png	etag:%2258754f1b-233%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_pinterest_gray.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_pinterest_gray.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:31:59	308/308	---M--	200	added ('OK')	image/png	etag:%2258754f1b-134%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_linkedin_gray.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_linkedin_gray.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:00	98127/98127	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Apr%202018%2014:31:58%20GMT	https://blogs.constantcontact.com/pinterest-for-business/?replytocom=278024	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/indexd1b2.html	(from https://blogs.constantcontact.com/pinterest-for-business/)
21:32:00	1318/1318	---M--	200	added ('OK')	image/png	etag:%2258754f1b-526%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_comments.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon_comments.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:00	1173/1173	---M--	200	added ('OK')	image/png	etag:%2258754f1b-495%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-tags.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-tags.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:01	1137/1137	---M--	200	added ('OK')	image/png	etag:%2258754f1b-471%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-resource.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-resource.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:03	353199/353199	---M--	200	added ('OK')	image/png	etag:%2258754f1b-563af%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-more.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-more.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:03	1163/1163	---M--	200	added ('OK')	image/png	etag:%2258754f1b-48b%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-search.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/icon-search.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:04	25272/25272	---M--	200	added ('OK')	image/png	etag:%2258754f1b-62b8%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/404_background.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/404_background.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:04	13103/13103	---M--	200	added ('OK')	image/png	etag:%2258754f1b-332f%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/404_background-mobile.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/404_background-mobile.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:04	1199/1199	---M--	200	added ('OK')	image/png	etag:%2258754f1b-4af%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/arrow-next.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/arrow-next.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:05	1198/1198	---M--	200	added ('OK')	image/png	etag:%2258754f1b-4ae%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/arrow-prev.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/arrow-prev.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:05	318/318	---M--	200	added ('OK')	image/png	etag:%2258754f1b-13e%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/twitter-icon-16.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/twitter-icon-16.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:05	183/183	---M--	200	added ('OK')	image/png	etag:%2258754f1b-b7%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/facebook-icon-16.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/facebook-icon-16.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:05	385/385	---M--	200	added ('OK')	image/png	etag:%2258754f1b-181%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/pinterest-icon-16.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/pinterest-icon-16.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:06	242/242	---M--	200	added ('OK')	image/png	etag:%2258754f1b-f2%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/linkedin-icon-16.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/linkedin-icon-16.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:06	390/390	---M--	200	added ('OK')	image/png	etag:%2258754f1b-186%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/google-plus-icon-16.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/google-plus-icon-16.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:06	3653/3653	---M--	200	added ('OK')	image/png	etag:%2259123c75-e45%22	https://blogs.constantcontact.com/wp-content/themes/roots/assets/img/social-media-quickstarter/logo-instagram.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/themes/roots/assets/img/social-media-quickstarter/logo-instagram.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:07	6760/6760	---M--	200	added ('OK')	image/png	etag:%2258754f1a-1a68%22	https://blogs.constantcontact.com/wp-content/ctct-static/img/form_widget_computer.png	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/wp-content/ctct-static/img/form_widget_computer.png	(from https://blogs.constantcontact.com/wp-content/themes/roots/assets/css/app_clean.min.css)
21:32:14	51410/51410	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/41B0081476773E77F.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/41B0081476773E77F.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:16	45490/45490	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/1E0AFCAD6F959FCE2.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/1E0AFCAD6F959FCE2.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:17	51410/51410	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/41B0081476773E77F.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/41B0081476773E77Fd41d.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:18	52030/52030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/B2E726BB8DA0E9792.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/B2E726BB8DA0E9792.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:21	45490/45490	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/1E0AFCAD6F959FCE2.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/1E0AFCAD6F959FCE2d41d.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:23	45250/45250	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/0F5376AE2FC99056B.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/0F5376AE2FC99056B.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:26	45250/45250	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/0F5376AE2FC99056B.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/0F5376AE2FC99056Bd41d.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:26	52030/52030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:31:44%20GMT	http://static.ctctcdn.com/lp/fonts/whitney/B2E726BB8DA0E9792.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/whitney/B2E726BB8DA0E9792d41d.eot	(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:31	61228/61228	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/3481DE7B8E31CF966.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/3481DE7B8E31CF966.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:33	61228/61228	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/3481DE7B8E31CF966.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/3481DE7B8E31CF966d41d.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:35	61574/61574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/1071DBA2AEB0BB8B0.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/1071DBA2AEB0BB8B0.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:36	61744/61744	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/B33E62427302EAB6B.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/B33E62427302EAB6B.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:41	61574/61574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/1071DBA2AEB0BB8B0.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/1071DBA2AEB0BB8B0d41d.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:42	62034/62034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/0127C726A40DE26EB.eot	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/0127C726A40DE26EB.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:44	61744/61744	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/B33E62427302EAB6B.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/B33E62427302EAB6Bd41d.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:44	62034/62034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Mar%202015%2013:30:33%20GMT	http://static.ctctcdn.com/lp/fonts/archer/0127C726A40DE26EB.eot?	D:/DESKTOP/XOA%20SACH/article-copy/content1/static.ctctcdn.com/lp/fonts/archer/0127C726A40DE26EBd41d.eot	(from http://static.ctctcdn.com/lp/fonts/archer/archer-current.css)
21:32:45	30791/30791	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2014:32:43%20GMT	https://blogs.constantcontact.com/pinterest-for-business/com/default/create.jsp	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/com/default/create.4a.delayed	(from http://tags.tiqcdn.com/utag/cc/main/prod/utag.js)
21:32:47	30650/30650	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2014:32:45%20GMT	https://blogs.constantcontact.com/pinterest-for-business/processing_login.jsp	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/processing_login.jsp	(from http://tags.tiqcdn.com/utag/cc/main/prod/utag.js)
21:32:47	162/162	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2014:32:45%20GMT	https://blogs.constantcontact.com/pinterest-for-business/g.gif	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/g.gif	(from https://stats.wp.com/e-201815.js)
21:32:47	162/162	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2014:32:46%20GMT	https://blogs.constantcontact.com/pinterest-for-business/c.gif	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/c.gif	(from https://stats.wp.com/e-201815.js)
21:32:48	162/162	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2014:32:46%20GMT	https://blogs.constantcontact.com/pinterest-for-business/t.gif	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/t.gif	(from https://stats.wp.com/e-201815.js)
21:32:48	327/327	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2014:32:47%20GMT	http://static.ctctcdn.com/robots.txt		(from http://static.ctctcdn.com/lp/fonts/whitney/whitney-current.css)
21:32:48	30650/30650	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Apr%202018%2014:32:46%20GMT	https://blogs.constantcontact.com/pinterest-for-business/ctctmarketplace.uat.cs12.force.com/	D:/DESKTOP/XOA%20SACH/article-copy/content1/blogs.constantcontact.com/pinterest-for-business/ctctmarketplace.uat.cs12.force.com/index.html	(from http://tags.tiqcdn.com/utag/cc/main/prod/utag.js)
